set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,running_time_predict
MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,1000,"[[0.20170867575737952, 0.622018479369916, 0.3992916605668402, 2.0887461995837553, 0.7297273454742103], [-0.10098317586606227]]",MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_1000,0.9933021068572998,,,0.8635554313659668
MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25,py.SAEM,5000,"[[0.13686440591927396, 0.6995693973623964, 0.38837681684774805, 2.2817290310588363, 0.7438020962264397], [0.0022176502365953902]]",MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25_py.SAEM_5000,120.34851288795471,,,0.8591337203979492
MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,5000,"[[0.13621919764283819, 0.7429949355166202, 0.43037960812870674, 2.3062246177221377, 0.7974838730062036], [-0.01469266555077197]]",MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_5000,125.21210193634033,,,0.8649582862854004
MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,5000,"[[0.13733015777236598, 0.7003077633887875, 0.3791840493117072, 2.309087103200106, 0.747098499110816], [-0.0007454460010462053]]",MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_5000,1.327709674835205,,,0.8597524166107178
MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25,py.SAEM,10000,"[[0.1948184312696117, 0.7128932688045657, 0.4304306024457419, 2.1892151732077063, 0.7683375863752088], [-0.01583182316197159]]",MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25_py.SAEM_10000,173.96675944328308,,,0.861504316329956
MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,10000,"[[0.19472902175909892, 0.7625805931708848, 0.46949809056532027, 2.211606616461892, 0.8292276484485213], [-0.03862396182796818]]",MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_10000,197.65916919708252,,,0.8630399703979492
MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,10000,"[[0.19498111980048322, 0.7081936507483061, 0.43295395814538884, 2.1864567363714364, 0.7702160349059751], [-0.017993632914909925]]",MAR_5d_050corr_rep2_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_10000,1.6426775455474854,,,0.8634192943572998
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM,100,"[[1.6338726682571965, 1.0638829162783334, -0.01361899103106882, 0.5037376810497594, 0.516385417466567], [0.13750566353446056]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM_100,6.722930908203125,,,0.8633882999420166
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,100,"[[1.6189002022801613, 1.1269404685274549, 0.11056499710851592, 0.4417359264933671, 0.5601746315245675], [0.08502992517385422]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_100,5.4376304149627686,,,0.8654310703277588
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,100,"[[1.6341575908886246, 1.0620976172154815, 0.006190658111600259, 0.5368405261549631, 0.47015104636527233], [0.12848530408681036]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_100,1.3019177913665771,,,0.8611361980438232
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM,500,"[[1.7598874968809066, 0.87525230537814, -0.27484036327399286, 0.39222832217240133, 0.8014371619318634], [0.17947456385908053]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM_500,13.507522344589233,,,0.8616504669189453
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.fast,500,"[[1.7798903305269937, 0.9580491140713898, -0.2054083531470055, 0.34313377693937186, 0.8386471492054135], [0.1807452169602266]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.fast_500,15.935102462768555,,,0.8627064228057861
MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25,py.SAEM.parallel,500,"[[1.7572149400042254, 0.8836699391603038, -0.24917177418322967, 0.38214930816220893, 0.8040219857180445], [0.16989045892752588]]",MAR_5d_050corr_rep3_n115000_d5_corrMIXTURE_NA25_py.SAEM.parallel_500,1.4509954452514648,,,0.8646225929260254
