set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,running_time_predict
MCAR_20d_05corr_rep3_n115000_d20_corr50_NA25,SAEM,5000,"[[0.0373435390233102, 0.63515005398294, 1.0323676137644, 1.2713936304263, -0.762037782984854, 1.14544671079703, -0.599040250921336, 1.37100155572875, -1.44153579750452, 0.588605240086877, 0.332623775716663, -0.438107061352114, 0.923075854707617, -1.12183360697526, -0.656776459927663, 0.577670514324927, 0.652542663639672, 1.52830966402118, -0.597996291087427, -0.380321168453567], [0.0302918108380883]]",MCAR_20d_05corr_rep3_n115000_d20_corr50_NA25_SAEM_5000,346.757251739502,17.583961725235,2025-07-15 18:04:51.862308,
MCAR_20d_05corr_rep4_n115000_d20_corr50_NA25,SAEM,5000,"[[0.599697285601513, 0.524140100327907, 1.48426762921207, -0.597734142864352, -0.445671045238279, 0.317555346497865, -1.06339745357228, -0.302136048263996, -0.699623653956421, -1.65855011073098, 0.358788532324098, 0.305373148209097, -0.729904786926173, 0.522618216219894, -0.116171664016346, 1.94910284708188, -0.859593739258632, 1.95637169580423, -0.175622381269474, 0.352357248965115], [-0.0826074795600084]]",MCAR_20d_05corr_rep4_n115000_d20_corr50_NA25_SAEM_5000,415.953043937683,18.880678653717,2025-07-15 17:57:47.298413,
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,SAEM,10000,"[[1.54100990306631, -0.60845730201154, -0.48290838431313, -1.06727460317979, 0.867672326719035, -2.28001879620871, 1.77815785364861, -0.79311650143821, 0.381345577761381, -0.249294414868351, 1.42064024316334, -2.00600588791043, -0.25747649116691, -0.485859102727232, 1.12191574116563, -1.03816665934167, -0.126905894361814, -0.916437762834397, 0.124414723148545, 0.56934956274663], [-0.0205380687991518]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_SAEM_10000,583.69353556633,18.2689204216003,2025-07-15 17:57:50.406361,
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,SAEM,10000,"[[0.14636123282168, 0.58271518248026, -1.55229077478504, -1.94318573879631, 0.523118459193138, -0.58076229433373, -1.5592380697653, 0.883232220480799, 0.329165501392285, 1.34470761668826, -0.524585522507744, 0.894965832241479, 1.24250464368282, -0.139256384031094, 0.0609825366923043, -0.471378084935052, 0.187641395092166, -0.00125875132088552, -0.898838642002269, -0.423643956005027], [0.024129316932854]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_SAEM_10000,658.117910385132,17.9073805809021,2025-07-15 17:57:53.831125,
MCAR_20d_05corr_rep2_n115000_d20_corr50_NA25,SAEM,10000,"[[-0.889468443108106, -1.24638419513332, 1.4018277161811, 0.330110244478788, -0.7684081635144, -0.934174125595316, 0.310815040296738, -0.335794550744161, -0.772852843191647, -0.629554094429244, 0.498964115891121, -0.0228803068556674, 0.110246539701645, 0.672133516257964, -1.51313758163307, -0.647631444854402, 2.27841540401797, -1.07589905838275, 3.19458153461746, 1.4337434664371], [0.0629060002369788]]",MCAR_20d_05corr_rep2_n115000_d20_corr50_NA25_SAEM_10000,737.159197568893,17.9874503612518,2025-07-15 17:57:56.572998,
MCAR_20d_05corr_rep3_n115000_d20_corr50_NA25,SAEM,10000,"[[-0.0563726068734336, 0.675141102205345, 1.03285030776287, 1.34353014874493, -0.854648188298556, 1.25420590048327, -0.609718124241184, 1.32208758137319, -1.42566545746248, 0.655526875447505, 0.286822399698094, -0.418910808004827, 0.93143348026947, -1.0426664047217, -0.636506632822244, 0.53804494556787, 0.687132813899258, 1.4676886310713, -0.511675031127794, -0.408978163887709], [0.0284334181426297]]",MCAR_20d_05corr_rep3_n115000_d20_corr50_NA25_SAEM_10000,575.072077274323,18.2003016471863,2025-07-15 17:57:59.016032,
MCAR_20d_05corr_rep4_n115000_d20_corr50_NA25,SAEM,10000,"[[0.606989849391499, 0.464056477938924, 1.53115290791154, -0.632330981857536, -0.394106584033404, 0.245047662694769, -1.0403167760989, -0.341396837032715, -0.674839304131687, -1.5794808155274, 0.348202354906335, 0.358974932165335, -0.682556002381536, 0.345581496592782, -0.0380895834916222, 1.8234581028529, -0.782812602457932, 1.87793911874242, -0.188533024869423, 0.375707033819274], [-0.0203132931135483]]",MCAR_20d_05corr_rep4_n115000_d20_corr50_NA25_SAEM_10000,591.528337001801,17.3569273948669,2025-07-15 18:07:52.53528,
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM,100,"[[1.0337957932506316, -0.34222603434822707, -1.2782534617482013, -0.38978804839157655, 0.6621246907990506, -1.1373909517095153, 0.6531621465918996, -0.19382305967564525, -0.08358744467553694, 0.10429006009835307, 0.9653412496555597, -1.477911820268482, -0.47149653233164407, -0.3366014644855883, 0.12380913949636113, -0.1861267487133777, -0.31726446491698296, 0.14476403064504736, -0.277056716215766, 0.748954106815073], [-0.0006542651554173821]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM_100,39.00014019012451,,,6.80385160446167
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.fast,100,"[[0.9958343054720578, -0.5372297940115206, -1.0681056614024214, -0.5301443590563086, 0.7832716086851718, -1.4409936727268797, 0.6322690757801039, -0.3324916587068622, -0.23218756644972316, -0.20168782947972377, 0.8721174361362646, -1.2183811149654222, -0.29735983454759485, -0.16748382454127245, -0.37985513011266087, -0.12245336015804272, -0.41283353798182454, 0.14680071404303857, -0.16570162554811027, 0.874730924577746], [-0.050641233326119674]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.fast_100,22.255678176879883,,,6.780056715011597
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.parallel,100,"[[1.0089012239934885, -0.39457851788951426, -1.1878100299654546, -0.34824396191626694, 0.7032248723833743, -1.2838645576668122, 0.5695453382034066, -0.15885268233837815, -0.033865845632498025, 0.08992564188373921, 0.9458420885458323, -1.4515264297346728, -0.4185044941665426, -0.36814979152033595, 0.05639936277426643, -0.3083684906499671, -0.27047000413665173, 0.07555803600322637, -0.2108980357438913, 0.7531598918945734], [-0.05753033553088107]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.parallel_100,36.79661726951599,,,6.783577919006348
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM,500,"[[1.0956308851690044, -0.1766430771313133, -0.6939325831745788, -0.8889665559433896, 0.7688100296176192, -2.1114202475486605, 1.3037473198833698, -0.6652959019816299, 0.10868611268134154, 0.03838480190109705, 0.9679845858400227, -1.5381787022226303, -0.38972579125672563, -0.3963654170724795, 0.7579558832273783, -0.6713152137171884, -0.5238220345368076, -0.6227762440199829, -0.1979909525835359, 0.8651512830813879], [0.15228243856998433]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM_500,171.9555377960205,,,6.773447275161743
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.fast,500,"[[1.1141831967024114, -0.22618109893185256, -0.59090471004967, -1.0319367498127852, 0.782792355978169, -2.16395913311984, 1.2756790495834496, -0.5879559451571192, 0.06524304590636529, -0.03111607662424307, 1.059688334313969, -1.647105781378624, -0.3251418589744322, -0.36932310754145736, 0.5836334844244627, -0.5550234424749695, -0.6431375848862062, -0.5998894274587437, -0.24263260559868596, 0.8721359447200506], [0.17499016602174522]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.fast_500,99.70930790901184,,,6.788163900375366
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.parallel,500,"[[1.0588398736394689, -0.19734629418695593, -0.5918276717511869, -0.9232841200440589, 0.7754134763604933, -2.084470606354679, 1.2658572041271703, -0.6476346877740727, 0.1296067095931046, 0.02270090716334997, 0.9578762347142374, -1.518597698759633, -0.4127934813160231, -0.3559910976895774, 0.7345948092867075, -0.6890644814121969, -0.4706455773886888, -0.6295858517503459, -0.19048378400734717, 0.8390031542561254], [0.13271514958590316]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.parallel_500,164.60299730300903,,,6.783348083496094
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM,1000,"[[1.2535346754309746, -0.37411213076220184, -0.3676739077223937, -1.12363145794711, 0.9910249726064471, -2.1010137112195864, 1.5129268026354092, -0.7276217968454062, 0.41293898293726794, -0.07948884682038716, 1.0960783952444482, -1.735384704110476, -0.5036608080402152, -0.45100822956741954, 1.0695985240680599, -1.1563514746117967, -0.21107736872601476, -0.6568129686725817, -0.017937383157214278, 0.6543078777193058], [-0.019878754989233013]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM_1000,282.40109419822693,,,6.745638132095337
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.fast,1000,"[[1.3892620530541233, -0.4232826662878923, -0.4259552523046866, -1.1973491879726725, 1.0001501699821977, -2.214781688650125, 1.583579760256957, -0.7323044815262332, 0.49681516307760953, -0.1904960575879941, 1.1776136873629017, -1.8831952732564168, -0.6364318802129615, -0.4442693981760119, 1.081217921270242, -1.1622393785489926, -0.3536560146675447, -0.7682709916576651, -0.04592795959874792, 0.7984758528019236], [-0.10598985690073529]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.fast_1000,147.74682188034058,,,6.778795480728149
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.parallel,1000,"[[1.26385457500624, -0.3824369425194739, -0.3664086886366367, -1.1091897003399713, 0.9708064937527489, -2.054892882731459, 1.4821522736166926, -0.736877836915462, 0.47409793156274205, -0.11248751500075414, 1.0763068034745693, -1.7466183999325549, -0.4881139052178837, -0.498074490075807, 1.1195057752679851, -1.1708020629858498, -0.17766904128261746, -0.7039113838367714, -0.006466402562128611, 0.6529474718030782], [-0.021603677320834715]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.parallel_1000,251.4798562526703,,,6.762275457382202
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM,5000,"[[1.4383230660125743, -0.5194986136100226, -0.4119066840527019, -1.1007639225466865, 0.9843467840709043, -2.3399104487331988, 1.7251057731414388, -0.7765840047486933, 0.39114424885386667, -0.147831918374758, 1.338585815271151, -1.9480038512422184, -0.32453031015221134, -0.3658154942957211, 0.9626821570245486, -1.0081110184643904, -0.11663179894167004, -0.9402481383024073, 0.1601314341291607, 0.522518727166851], [-0.04265484457796829]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM_5000,662.2433393001556,,,6.839858531951904
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.fast,5000,"[[1.5444674164541785, -0.5389241709248432, -0.46774777067499496, -1.2392254688453546, 0.9721760436660711, -2.461065441788036, 1.7984240076041016, -0.8024927120951666, 0.41107774814881326, -0.13322156006842176, 1.424838483406794, -2.1100090820241, -0.4240521916428695, -0.39162670571144254, 0.9971913710652944, -1.0447327596772995, -0.19432827981320533, -1.0671951843959626, 0.17523291877304914, 0.5623650314222366], [-0.039354102707042246]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.fast_5000,378.41313886642456,,,6.720721006393433
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.parallel,5000,"[[1.448219905077234, -0.5040716729174439, -0.4404712363091438, -1.0976272486566019, 0.9823446009533743, -2.361171643471814, 1.7361046667067859, -0.7882392986235389, 0.40252212918246016, -0.1459026127466798, 1.3524396240491505, -1.9684781627499077, -0.33010367139547675, -0.36474989317642903, 0.9727260455282531, -1.0121838480338117, -0.14730211866638862, -0.9277933351556485, 0.14906917317324703, 0.549641992895234], [-0.04303577018555615]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.parallel_5000,514.2295181751251,,,6.825345039367676
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM,10000,"[[1.5033257075497786, -0.6117365322988263, -0.4648629503548416, -1.0503185137821387, 0.84982630340875, -2.2283909461177793, 1.722689214839065, -0.7563853137253829, 0.3457645372012209, -0.2362315742409903, 1.3997349097647864, -1.9625689199681295, -0.26670698858131225, -0.47654645884198, 1.0955457532882658, -0.9953146173548169, -0.13843485023183663, -0.8964679649853473, 0.11744797974969523, 0.5538395779832436], [-0.016358169894857118]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM_10000,780.8541741371155,,,6.688055992126465
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.fast,10000,"[[1.6492597566819522, -0.6290122000278318, -0.5531568444414483, -1.1507010561531388, 0.8339801359368927, -2.378946689446185, 1.8205090399700083, -0.7722953464898588, 0.3323895151593885, -0.2035946629537873, 1.473266143750571, -2.1265519766643033, -0.374237573802193, -0.5027283501953657, 1.1561478009044164, -1.114389691595702, -0.16795552624018828, -0.9996933151479026, 0.10768619763843972, 0.6215424948556179], [-0.023849221916493767]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.fast_10000,514.8117070198059,,,6.760830402374268
MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25,py.SAEM.parallel,10000,"[[1.5189427854283861, -0.6179881175023126, -0.4624069819235155, -1.0667342776866402, 0.8653755965621429, -2.245798326039272, 1.7339175584070807, -0.7667836491734477, 0.37079324440953465, -0.2606107848165872, 1.402322211894244, -1.9665204086513135, -0.2824551576617177, -0.45969531357154275, 1.0822875443149569, -1.0063414093589578, -0.12429820776055776, -0.8963313380692648, 0.10421277367878862, 0.577909963771277], [-0.017488533864248413]]",MCAR_20d_05corr_rep0_n115000_d20_corr50_NA25_py.SAEM.parallel_10000,809.2325663566589,,,6.776034832000732
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM,100,"[[0.18967072060984091, 0.4648793324410008, -1.5912863367227112, -1.2471002676692273, 0.28669560139365724, -0.8960907150291088, -0.5864929526067392, -0.1037568932475934, 0.147362031494649, 0.7479675944653771, 0.4275601756438002, 0.2888811018302827, 1.1592490652283798, -0.43069026904351704, 0.03448611229355805, -0.47477631572663676, 0.39365808214852543, -0.6420108107576183, -0.859757662350832, 0.08263680412550851], [0.02367978270368012]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM_100,38.277021646499634,,,6.699182748794556
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.fast,100,"[[0.1361368683666473, 0.2657735000531433, -1.5478173875341679, -1.3826200065940362, 0.3461328360307677, -0.9489366503369691, -0.5516125584154897, -0.12496258177107597, -0.07409768356849133, 1.1901085324469676, 0.20177747963348389, 0.2146611583115472, 1.1409116343437133, -0.586741314228045, 0.1581224531448998, -0.25137155072211287, 0.1684093748095912, -0.5079148541126097, -0.7845956083149112, -0.1098668993744895], [0.0339691602002213]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.fast_100,22.532577991485596,,,6.76885461807251
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.parallel,100,"[[0.2776424980938333, 0.5485103858046262, -1.4746451642988065, -1.2577343187979502, 0.33991600201809374, -0.8664874980324495, -0.6744909958708336, -0.2561955920541307, 0.2834317678589959, 0.6892999460714215, 0.4606650526699054, 0.2618796355220155, 1.1570008051266674, -0.31902272259952696, -0.089354497738708, -0.46875311693262095, 0.4273950472710817, -0.7257332413068869, -0.8907450483190973, 0.13048344852546223], [0.04180437227884382]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.parallel_100,36.88153338432312,,,6.749686002731323
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM,500,"[[-0.006518452736382238, 0.3779029088672139, -1.5579902863575148, -1.5820720677448668, 0.33501785334029577, -0.8255137886030137, -1.4294179209650237, 0.7171265160168836, 0.058565288426580736, 1.623502355503549, -0.6569105673459423, 0.7665673827581864, 1.0255991871721566, 0.010584035019996005, -0.13722694209939837, -0.36819884849498596, 0.634241474325941, -0.6978174701106873, -0.887513543146589, -0.35139192818637094], [0.2873008904924777]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM_500,170.53129839897156,,,6.670422554016113
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.fast,500,"[[0.03667772490649815, 0.36949836191434693, -1.677884049759164, -1.7271985967714085, 0.3854076829914229, -0.8225240895603403, -1.5234171295317813, 0.7408063466989524, 0.07176831521753162, 1.574160129511525, -0.5920745310405763, 0.8922086737467658, 1.009373749339561, -0.028832995122022042, -0.15483816118203703, -0.3445812806380463, 0.668799713991187, -0.8776627971453252, -0.7932406377887582, -0.42521092662491067], [0.32807114479490485]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.fast_500,98.50957083702087,,,6.7343409061431885
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.parallel,500,"[[0.01382238121033258, 0.3643709046753034, -1.571909723583243, -1.5698144767516904, 0.30654726213035977, -0.7870050454172763, -1.449157486461688, 0.7050212149021846, 0.09285894283616457, 1.5922231490393486, -0.6307760932439211, 0.8087372499733463, 0.9778104964233423, 0.054399971309376974, -0.11494989402114518, -0.43883722873450953, 0.6685539210091908, -0.6972420577510264, -0.8981155641895421, -0.3463082602370475], [0.29550094786825776]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.parallel_500,163.57802605628967,,,6.889299631118774
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM,1000,"[[0.11642273039136224, 0.47071203289767555, -1.7619169836541266, -1.925284928858893, 0.45971971883857904, -0.8199142272693256, -1.6671019315657472, 0.7564355386775081, 0.1869650137247119, 1.679755800779944, -0.5194078822645272, 0.7909493616344632, 1.3720984677135517, -0.2335115833607107, -0.019280324799731522, -0.7436333887123722, 0.6074539613448714, -0.45003039122869043, -0.9246309245669783, -0.42879934702943184], [0.17141762278033218]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM_1000,266.48870635032654,,,6.810798406600952
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.fast,1000,"[[0.14500265562709105, 0.44121394561631566, -1.8974491776851687, -2.0396185958292814, 0.4102105626443426, -0.8324231835540056, -1.8767670542203327, 0.8617944248145492, 0.1389188512829384, 1.7353563683678692, -0.47097427158546656, 0.8858828621515075, 1.3844842968899893, -0.06276028881378594, -0.06214813361885377, -0.7151727055102719, 0.5619687741981011, -0.5596809371443462, -0.9050306346492714, -0.4575198837365705], [0.177976608734767]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.fast_1000,155.53348660469055,,,7.140031576156616
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.parallel,1000,"[[0.1229739387750294, 0.49106387203796154, -1.7542909619196483, -1.893310791984507, 0.4295729216646789, -0.8013688678936737, -1.6696715123864558, 0.7662226152578603, 0.18508626341201348, 1.6459065060732585, -0.5081349051564623, 0.7748752705542579, 1.37155182580553, -0.25037250403246525, -0.009333632647222383, -0.7253644336017933, 0.5638976574502219, -0.43358541641738535, -0.9138215836923685, -0.425039887413937], [0.18206468406391488]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.parallel_1000,253.55070161819458,,,6.6825854778289795
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM,5000,"[[0.08967294284143493, 0.5676133631830285, -1.5049730248957514, -1.8875454156156382, 0.437100044354616, -0.5899363283388116, -1.5390980701148396, 0.8884180151276073, 0.26360547661969363, 1.3451507637513518, -0.6392491944919151, 1.0208869465845367, 1.2172233576342069, -0.15742323005158565, 0.051869133961644255, -0.505383568378909, 0.33152535117834214, -0.11904897211424642, -0.9481524799692526, -0.3977024893802358], [0.061969492049045505]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM_5000,735.2923536300659,,,6.885290861129761
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.fast,5000,"[[0.11092985197222406, 0.5680697753846908, -1.6831283774154506, -2.0088090011083803, 0.40841345366800025, -0.6903047125291284, -1.6325601538669097, 0.9409240791207316, 0.31768430220493993, 1.4308155894168655, -0.5909213972437392, 1.083346958489264, 1.3137538711860066, -0.06898757563332981, 0.01780447280795457, -0.49009960626126287, 0.33660668421645984, -0.18980492410148947, -0.9944582543034135, -0.461997935022223], [0.09236422078783901]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.fast_5000,361.9398214817047,,,6.7206385135650635
MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25,py.SAEM.parallel,5000,"[[0.10317815271152925, 0.5532177154068114, -1.5016956112472915, -1.859244729891902, 0.4280650302978265, -0.5767530849230258, -1.5228126325280529, 0.8786902255074779, 0.27525318302213936, 1.3276161272086107, -0.6268331946055457, 1.008070088907826, 1.1958392187961722, -0.1378942506399795, 0.03891602233470992, -0.4951486008730236, 0.32677958086480274, -0.13710016947298598, -0.9089622559970243, -0.4051555449057132], [0.0615264658852519]]",MCAR_20d_05corr_rep1_n115000_d20_corr50_NA25_py.SAEM.parallel_5000,699.5869035720825,,,6.693312406539917
