exp,set_up,method,n_train,bayes_adj,metric,score,filter
MCAR_5d_0corr,MCAR_5d_0corr_rep0_n115000_d5_corr0_NA25,SAEM,100,False,brier,0.17717780886450213,all
MCAR_5d_0corr,MCAR_5d_0corr_rep0_n115000_d5_corr0_NA25,SAEM,100,True,brier,0.008223066930717754,all
MCAR_5d_0corr,MCAR_5d_0corr_rep0_n115000_d5_corr0_NA25,SAEM,100,False,misclassification,0.2642,all
MCAR_5d_0corr,MCAR_5d_0corr_rep0_n115000_d5_corr0_NA25,SAEM,100,True,misclassification,0.008466666666666622,all
MCAR_5d_0corr,MCAR_5d_0corr_rep0_n115000_d5_corr0_NA25,SAEM,100,False,mae_bayes,0.06746261777678776,all
MCAR_5d_0corr,MCAR_5d_0corr_rep0_n115000_d5_corr0_NA25,SAEM,100,True,mae_bayes,0.06746261777678776,all
MCAR_5d_0corr,MCAR_5d_0corr_rep1_n115000_d5_corr0_NA25,SAEM,100,False,brier,0.19848537682246487,all
MCAR_5d_0corr,MCAR_5d_0corr_rep1_n115000_d5_corr0_NA25,SAEM,100,True,brier,0.014790366685683676,all
MCAR_5d_0corr,MCAR_5d_0corr_rep1_n115000_d5_corr0_NA25,SAEM,100,False,misclassification,0.2978666666666666,all
MCAR_5d_0corr,MCAR_5d_0corr_rep1_n115000_d5_corr0_NA25,SAEM,100,True,misclassification,0.01759999999999995,all
MCAR_5d_0corr,MCAR_5d_0corr_rep1_n115000_d5_corr0_NA25,SAEM,100,False,mae_bayes,0.10403210364355704,all
MCAR_5d_0corr,MCAR_5d_0corr_rep1_n115000_d5_corr0_NA25,SAEM,100,True,mae_bayes,0.10403210364355704,all
MCAR_5d_0corr,MCAR_5d_0corr_rep2_n115000_d5_corr0_NA25,SAEM,100,False,brier,0.17029417873807087,all
MCAR_5d_0corr,MCAR_5d_0corr_rep2_n115000_d5_corr0_NA25,SAEM,100,True,brier,0.01160599123350639,all
MCAR_5d_0corr,MCAR_5d_0corr_rep2_n115000_d5_corr0_NA25,SAEM,100,False,misclassification,0.26480000000000004,all
MCAR_5d_0corr,MCAR_5d_0corr_rep2_n115000_d5_corr0_NA25,SAEM,100,True,misclassification,0.013733333333333375,all
MCAR_5d_0corr,MCAR_5d_0corr_rep2_n115000_d5_corr0_NA25,SAEM,100,False,mae_bayes,0.08090056739863613,all
